,0,1
608,38.730198,-11.928316
609,-3.2076004,10.117504
610,15.663929,-20.843466
611,-48.17796,-20.429846
612,51.254288,-17.154575
613,-0.78535277,12.923437
614,51.096657,-17.259375
615,9.309313,42.65757
616,-43.74916,19.6495
617,14.061963,-36.866215
618,-15.53765,-24.858522
619,12.196718,-13.944307
620,-28.119118,-33.413635
621,12.525538,1.0790148
622,18.531588,-31.387749
623,-27.416172,16.18713
624,-21.527096,12.323916
625,-11.622183,36.096523
626,44.739834,-19.689045
627,-13.298465,17.21212
628,-14.671247,39.556526
629,-33.372173,-38.994003
630,17.090046,19.41955
631,-17.570635,-20.336761
632,28.238544,-19.86406
633,29.616982,-6.18251
634,25.51245,-13.899018
635,5.323936,-10.660543
636,32.412262,33.429974
637,-45.35253,16.80675
638,24.584963,-1.1087409
639,-51.07404,5.781781
640,-7.732901,15.217498
641,-28.254406,-45.863876
642,-16.628084,-24.242111
643,-40.560574,18.953428
644,-11.5425625,-23.940311
645,-33.500145,-6.042514
646,6.3390436,1.3599946
647,36.465763,8.128574
648,9.540925,-27.463852
649,-3.4378667,-22.642134
650,-16.894348,18.984623
651,33.564457,22.59261
652,19.346134,-8.110916
653,17.045238,7.034342
654,15.723599,-5.132384
655,30.527315,31.669695
656,-30.791111,-3.9017334
657,15.486124,27.534245
658,-30.179474,7.840641
659,17.650934,18.422453
660,-51.333668,-0.67919785
661,-29.235664,17.11829
662,35.035393,-8.967808
663,-37.763554,24.200325
664,17.561544,-1.4649107
665,34.444942,-9.844242
666,-13.298581,-30.799427
667,25.044607,-44.517532
668,4.089797,-12.081605
669,-31.156487,-24.018103
670,50.6478,-3.912255
671,-30.661814,-24.64049
672,-36.814465,11.128714
673,-28.661474,9.367201
674,-12.790628,-46.16119
675,16.137413,9.607909
676,-24.579662,14.5365925
677,-25.458366,-29.702177
678,-39.081913,-31.579174
679,-34.052532,-0.739777
680,32.008614,-31.618729
681,-32.39183,37.45236
682,6.3664427,30.4982
683,-32.40286,37.439037
684,48.13875,22.42276
685,26.368225,35.784412
686,29.969936,7.1140676
687,44.209778,13.398034
688,-6.300971,-56.41677
689,11.577827,36.940186
690,-4.0776443,43.333015
691,15.401291,9.728066
692,16.903603,8.949622
693,24.144434,7.4322195
694,5.452493,52.53497
695,25.15697,11.955494
696,2.9334226,54.29827
697,-2.9146223,-55.404915
698,-4.98763,-46.07707
699,11.42413,-9.251608
700,-25.677986,-30.619753
701,24.91288,-23.90999
702,-5.7674165,1.1349967
703,12.886104,-39.264244
704,-28.94658,19.843735
705,33.0559,23.265783
706,-24.87754,26.215338
707,-5.9653616,-24.527027
708,9.426649,-19.676254
709,10.465415,-5.530301
710,18.981337,-43.200752
711,50.7504,17.6692
712,14.164672,43.66594
713,25.174496,-5.0063696
714,5.1152368,27.267437
715,5.5140724,26.296417
716,17.810648,5.9747715
717,14.393575,7.0133057
718,6.860026,9.189362
719,25.823603,21.786983
720,-12.600904,-7.53172
721,29.566206,-18.928825
722,14.136479,-40.561764
723,41.26043,26.900795
724,48.23408,-0.5975201
725,-40.604588,-12.253292
726,10.006079,-12.488002
727,0.6095372,-9.677155
728,24.652248,-11.105678
729,24.79746,23.117994
730,11.026186,34.99707
731,17.24645,9.584741
732,3.2118926,22.632795
733,-6.4350615,16.818678
734,-11.405527,-3.0491543
735,-11.416524,-3.0498815
736,-17.453588,-9.601547
737,7.682831,10.815905
738,-36.784344,10.991106
739,-44.956947,-4.862384
740,2.3944693,35.611217
741,-20.776197,17.102499
742,25.634928,31.155748
743,-10.033979,-53.188923
744,28.016455,-16.77859
745,1.5123898,-32.278072
746,1.8728828,24.72997
747,44.11448,-20.805214
748,25.137001,-18.59024
749,-0.768957,12.8136425
750,9.19357,-32.69642
751,-23.53645,-20.990278
752,-26.949759,1.8450078
753,-2.920423,6.620819
754,2.0614862,-14.321353
755,-53.347916,-5.86122
756,6.53436,-12.505268
757,-30.400873,10.560371
758,-31.564009,38.891422
759,-10.379079,-1.3353314
760,-14.427649,14.725227
761,27.047237,-7.3156476
762,7.3232737,-32.762955
763,-46.53882,-22.755651
764,22.351614,-26.142763
765,22.024347,-26.295628
766,22.934196,-25.018963
767,-22.577015,-27.68574
768,-32.198566,24.250654
769,-5.0958047,-29.561346
770,18.350906,19.62709
771,1.0018308,-5.4631066
772,-9.097087,40.40003
773,9.821519,-12.013283
774,20.227068,12.825071
775,-12.973365,7.089781
776,-30.443216,-5.4372525
777,1.170361,-36.778095
778,-30.001043,-4.682759
779,19.506231,-11.148979
780,18.33284,19.58347
781,38.09568,-20.425089
782,-23.537783,-21.0035
783,-12.950569,-24.55755
784,-28.340588,-2.6565104
785,34.99148,23.81373
786,-11.802678,0.43587887
787,-11.876474,0.44034234
788,35.014297,23.80004
789,6.022291,43.773075
790,36.810917,11.891965
791,-4.1215234,42.899548
792,-3.9528983,42.938828
793,33.687824,-8.228604
794,-1.7163792,41.515957
795,-0.7715315,-15.723734
796,12.212971,-1.0612375
797,16.92829,40.450027
798,-2.3787954,9.799392
799,15.205123,29.322079
800,20.354834,-7.71138
801,-22.495907,33.845757
802,16.404022,-8.12601
803,0.29300195,-20.095707
804,42.75385,8.630218
805,24.030857,-53.582317
806,47.912926,2.1039832
807,19.991566,0.65928936
808,38.71174,4.1459284
809,-42.37357,12.104025
810,23.528606,-42.88741
811,-29.94837,-3.2657642
812,1.6181498,48.55814
813,27.553667,-11.160877
814,-5.718238,35.329597
815,-27.621939,-14.927134
816,-11.221924,27.043453
817,-6.0972023,-30.313263
818,24.368845,40.108055
819,-3.234162,8.907138
820,-14.685339,-38.597073
821,-15.676541,-10.857742
822,33.83604,5.9559627
823,30.01389,25.670792
824,40.612274,-23.401564
825,-3.7445555,8.54735
826,44.63537,-11.902497
827,-44.214462,-2.1690965
828,29.655624,19.017862
829,35.053497,-8.767314
830,-5.02852,-41.96261
831,-50.3379,23.019777
832,3.0452037,-48.415176
833,23.355387,-8.673024
834,-24.197514,42.810745
835,-1.8070254,30.181826
836,-23.480057,-18.996542
837,28.554554,-22.069408
838,-5.806398,6.8866744
839,-6.769139,-17.638882
840,3.2321036,-39.06809
841,-22.27901,-49.168423
842,47.89375,2.0585737
843,8.384968,34.33954
844,-33.316067,32.86794
845,4.9497175,33.520466
846,28.60674,13.942276
847,12.956233,50.166878
848,13.551602,49.265366
849,-20.089361,21.724209
850,31.8347,6.6710415
851,-0.23984142,-5.952604
852,-46.975506,-13.843303
853,7.4290676,-23.195944
854,1.6081538,54.810623
855,51.46031,24.0155
856,23.911451,-6.8744626
857,-42.202297,15.207243
858,-4.2523212,-12.158972
859,-5.872677,-13.073512
860,3.611914,-2.7164035
861,19.516222,29.907413
862,4.057843,9.9058275
863,4.1514554,-11.207499
864,-18.722862,-21.972303
865,12.258183,-38.831135
866,28.792131,-14.640543
867,-38.380447,12.515582
868,1.3557936,10.421793
869,-43.898792,14.4844265
870,25.197464,-6.6575007
871,18.88378,-13.630874
872,38.775826,-32.995644
873,-32.924423,-44.599052
874,7.9324327,-51.03865
875,-31.715292,14.344205
876,-31.01636,-0.90924025
877,14.5056095,-23.896515
878,14.132857,-24.224327
879,31.114033,-45.677067
880,-38.031094,-10.690829
881,8.992628,-12.715564
882,-30.861332,6.0742164
883,-20.568127,-20.648928
884,-23.865952,-20.77244
885,-22.612688,-18.900051
886,7.013934,-32.205906
887,18.70176,-18.068644
888,-32.000793,2.512772
889,-6.618548,-29.841127
890,-31.565153,2.5873573
891,27.133549,-11.83795
892,-41.67585,15.842389
893,-45.317776,10.47275
894,15.250356,-13.92473
895,4.6705003,-2.4769347
896,8.102673,-8.240707
897,11.694359,32.092335
898,5.4058757,51.46494
899,-0.34890914,-10.499631
900,38.2587,-32.74668
901,39.411285,17.849205
902,-48.467575,27.536655
903,11.683747,32.36801
904,28.223661,-40.761765
905,46.85311,5.06478
906,-1.520424,-26.727352
907,54.237076,-6.9527087
908,12.076149,-21.893173
909,-28.85129,9.355735
910,29.739103,-6.066648
911,39.4127,4.649249
912,14.361468,21.38279
913,5.048821,15.469534
914,-25.710344,-15.618752
915,-38.747005,-10.267879
916,-9.094769,-14.891991
917,-20.658173,15.760013
918,-49.691055,-6.0186834
919,7.2971373,-32.796925
920,18.776459,-22.271881
921,17.660149,8.873948
922,-22.039822,-14.091171
923,12.054016,-14.476781
924,-23.715984,-29.081787
925,-2.388385,-50.92908
926,19.65854,-44.259823
927,19.91531,-44.181778
928,-6.7644906,-52.540726
929,-18.776993,11.260773
930,34.97367,-8.224296
931,13.860017,19.70161
932,-32.6385,21.134335
933,22.185305,-26.378315
934,-33.52748,41.862804
935,-30.386694,29.084099
936,-18.662712,19.755611
937,-36.517273,11.212533
938,18.638903,-13.840656
939,32.240948,10.094954
940,15.401303,9.7280655
941,-38.830143,-6.9338684
942,35.568768,21.172623
943,14.211755,39.085796
944,2.6802828,-39.60652
945,5.3240275,-10.68093
946,-9.730133,-35.77592
947,50.235886,-9.92416
948,-12.132907,-29.735014
949,3.7501411,-26.81626
950,-53.184704,4.6184244
951,-23.543028,-21.088955
952,-25.653738,-29.41132
953,-2.309328,-14.629489
954,-5.114647,-15.453739
955,11.585129,-21.109983
956,-16.923712,9.522405
957,-39.97735,-21.988209
958,20.487326,12.89159
959,-15.089033,10.371924
960,-15.095411,16.44354
961,-33.605217,-38.550987
962,18.787443,-19.145422
963,34.52656,28.081484
964,41.51153,20.714527
965,-33.52349,-17.280046
966,-17.319462,3.7870097
967,11.108029,43.818336
968,14.304681,-23.533619
969,28.226658,-17.133524
970,-17.776445,-37.26169
971,-2.8527472,9.89127
972,-33.81084,-19.634424
973,26.785295,-20.24536
974,8.560376,9.479014
975,-0.50571793,28.257118
976,0.31852865,29.468767
977,-7.1366096,-16.932194
978,-23.237074,-31.793335
979,-17.352036,37.70829
980,-11.575279,26.996214
981,-1.3103147,5.3210335
982,-31.224642,9.485879
983,45.33732,-19.182459
984,-31.339855,16.678022
985,36.292294,21.73823
986,39.558235,-3.410128
987,5.9183145,23.541996
988,29.676674,-8.8479185
989,1.931833,-32.00183
990,26.956524,-16.970259
991,20.48257,-23.236374
992,8.456543,-5.9920454
993,0.07123908,-1.8741105
994,20.47601,-21.26985
995,17.688644,-19.71799
996,-14.3942795,2.1782153
997,12.396866,11.482323
998,5.348329,5.216074
999,15.339112,-10.876989
1000,26.754122,-7.256521
1001,27.591063,-14.227645
1002,-14.24893,16.234322
1003,29.781603,31.810734
1004,-4.8558736,-41.140633
1005,-14.949938,-33.529243
1006,45.720848,28.463463
1007,12.600907,38.182293
1008,-28.036728,-2.569973
1009,55.118587,-6.77841
1010,2.7635357,-33.262753
1011,-33.672516,-14.49537
1012,1.6585621,33.05437
1013,13.5597925,-28.888992
1014,-15.811425,52.937675
1015,-40.506264,1.3204905
1016,-42.321274,-0.21930426
1017,52.14394,-21.536674
1018,-51.61051,14.234296
1019,-40.52282,1.3081479
1020,33.92625,36.07946
1021,-51.61052,14.234303
1022,-40.522747,1.3080822
1023,-46.37088,6.2495193
1024,29.077045,-41.84964
1025,-32.82343,11.023974
1026,8.818639,-50.109848
1027,26.257738,-39.072933
1028,14.216964,-49.01017
1029,-23.385715,8.397753
1030,-41.872322,13.610671
1031,12.465899,1.4985588
1032,-3.3379958,-16.504215
1033,-24.08441,3.0199947
1034,4.2634044,-9.423316
1035,21.040716,12.422628
1036,17.43621,-7.4890532
1037,-0.84428525,0.79863113
1038,-0.46756914,-13.5039835
1039,12.164918,-1.479818
1040,33.993633,6.0482984
1041,-2.419751,54.668316
1042,19.949852,20.930384
1043,29.418098,3.339306
1044,11.17944,49.816612
1045,23.646473,-0.4770261
1046,52.704662,-4.8077908
1047,38.024933,39.446682
1048,-8.138192,51.403816
